Bill_ID,item_ID,QUANTITY,PRICE,Total,ItemType,ParentID,item_notes,Item,Category
145247.0,113764,2.0,25.0,50.0,1.0,0.0,(),Maxi Cola,drink
145248.0,113711,2.0,210.0,460.0,1.0,0.0,combo,WildEpic,main
145249.0,113711,2.0,210.0,460.0,1.0,0.0,combo,WildEpic,main
145250.0,113711,2.0,210.0,460.0,1.0,0.0,combo,WildEpic,main
145250.0,113723,1.0,300.0,340.0,1.0,0.0,combo,3PC OG,main
145251.0,113716,2.0,280.0,560.0,1.0,0.0,(),4PcNash,main
145251.0,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink
145251.0,125552,1.0,,0.0,4.0,246877.0,(),cola diet,drink
145252.0,113723,2.0,300.0,600.0,1.0,0.0,(),3PC OG,main
145253.0,113708,1.0,160.0,200.0,1.0,0.0,combo,JOG,main
145254.0,113712,1.0,210.0,250.0,1.0,0.0,combo,WildBlaze,main
145255.0,113709,5.0,165.0,825.0,1.0,0.0,(),Jvolt,drink
145256.0,113723,1.33,300.0,399.0,1.0,0.0,(),3PC OG,main
145256.0,113759,1.0,35.0,35.0,1.0,0.0,(),Green cola,drink
145256.0,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink
145257.0,113711,1.0,210.0,210.0,1.0,0.0,(),WildEpic,main
145257.0,113725,1.0,380.0,380.0,1.0,0.0,(),3PC NASH,main
145258.0,113713,2.0,250.0,500.0,1.0,0.0,(),WildNash,main
145258.0,113745,1.0,70.0,70.0,1.0,0.0,(),FRISKES,side
145259.0,113709,1.0,165.0,165.0,1.0,0.0,(),Jvolt,drink
145260.0,113741,1.0,125.0,125.0,1.0,0.0,(),TNT Fries,side
145262.0,113708,1.0,160.0,200.0,1.0,0.0,combo,JOG,main
145263.0,113715,1.0,220.0,220.0,1.0,0.0,(),4PcVolt,drink
145263.0,113710,1.0,190.0,190.0,1.0,0.0,(),Jnash,main
145265.0,113716,1.0,280.0,280.0,1.0,0.0,(),4PcNash,main
145266.0,113708,1.0,160.0,200.0,1.0,0.0,combo,JOG,main
145267.0,113709,1.0,165.0,165.0,1.0,0.0,(),Jvolt,drink
145268.0,113708,1.0,160.0,200.0,1.0,0.0,combo,JOG,main
145269.0,113723,1.0,300.0,300.0,1.0,0.0,(),3PC OG,main
145270.0,113709,1.0,165.0,165.0,1.0,0.0,(),Jvolt,drink
145270.0,113742,1.0,35.0,35.0,1.0,0.0,(),French Fries,side
145270.0,113712,1.0,210.0,250.0,1.0,0.0,combo,WildBlaze,main
145270.0,113734,1.0,50.0,90.0,4.0,246925.0,combo,BEEF BACON,main
145270.0,113746,1.0,80.0,120.0,1.0,0.0,combo,Cheesy Waffle'd,main
145272.0,113715,1.0,220.0,220.0,1.0,0.0,(),4PcVolt,drink
145272.0,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink
145273.0,113709,1.0,165.0,165.0,1.0,0.0,(),Jvolt,drink
145274.0,113718,1.0,560.0,560.0,1.0,0.0,(),8PcNash,main
