Billdet_ID,FRANCHISE_ID,SITE_ID,Bill_ID,item_ID,QUANTITY,PRICE,Total,Note,ItemName,ItemName_Local,ItemType,ParentID,IsUpload,BillDetailStatus,BillDetailKey,TotalBeforDiscount,PriceListId,Bill_UnitID,CallCenterOrderDetailId,tablekey_ID,DetailSourceId,DiscountValue,TaxValue
259837,139,257,157569,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
259838,139,257,157570,113715,1.000000,220.000000,220.000000,NULL,4PcVolt,NULL,1,0,1,4,NULL,220.000000,0,147308,NULL,0,NULL,0.000000,0.000000
259839,139,257,157570,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259840,139,257,157571,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259841,139,257,157571,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
259842,139,257,157571,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259843,139,257,157571,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259844,139,257,157572,113709,4.000000,165.000000,660.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,660.000000,0,147302,NULL,0,NULL,0.000000,0.000000
259845,139,257,157572,125556,4.000000,40.000000,160.000000,NULL,Combo,NULL,2,259844,1,4,NULL,160.000000,0,164572,NULL,0,NULL,0.000000,0.000000
259846,139,257,157573,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259847,139,257,157574,113709,1.000000,165.000000,165.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,165.000000,0,147302,NULL,0,NULL,0.000000,0.000000
259848,139,257,157574,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
259849,139,257,157574,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259850,139,257,157575,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259851,139,257,157575,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
259852,139,257,157576,113710,3.000000,190.000000,570.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,570.000000,0,147303,NULL,0,NULL,0.000000,0.000000
259853,139,257,157576,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,259852,1,4,NULL,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
259854,139,257,157577,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
259855,139,257,157577,113758,1.000000,20.000000,20.000000,NULL,Big Cola,NULL,1,0,1,4,NULL,20.000000,0,147351,NULL,0,NULL,0.000000,0.000000
259856,139,257,157577,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259857,139,257,157578,113761,1.000000,30.000000,30.000000,NULL,Double dare,NULL,1,0,1,4,NULL,30.000000,0,147354,NULL,0,NULL,0.000000,0.000000
259858,139,257,157578,113761,1.000000,30.000000,30.000000,NULL,Double dare,NULL,1,0,1,4,NULL,30.000000,0,147354,NULL,0,NULL,0.000000,0.000000
259859,139,257,157578,113758,1.000000,20.000000,20.000000,NULL,Big Cola,NULL,1,0,1,4,NULL,20.000000,0,147351,NULL,0,NULL,0.000000,0.000000
259860,139,257,157578,0,1.000000,0.000000,0.000000,NULL,بدل كومبووووو,NULL,4,259859,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259861,139,257,157579,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
259862,139,257,157579,0,1.000000,0.000000,0.000000,NULL,محمد رجب,NULL,4,259861,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259863,139,257,157580,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259864,139,257,157581,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259865,139,257,157582,113715,1.000000,220.000000,220.000000,NULL,4PcVolt,NULL,1,0,1,4,NULL,220.000000,0,147308,NULL,0,NULL,0.000000,0.000000
259866,139,257,157582,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259867,139,257,157582,113709,1.000000,165.000000,165.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,165.000000,0,147302,NULL,0,NULL,0.000000,0.000000
259868,139,257,157582,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
259869,139,257,157583,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259870,139,257,157583,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
259871,139,257,157583,0,1.000000,0.000000,0.000000,NULL,كلسلو تشيز ,NULL,4,259870,1,4,257-259871,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259872,139,257,157583,113713,1.000000,250.000000,250.000000,NULL,WildNash,NULL,1,0,1,4,NULL,250.000000,0,147306,NULL,0,NULL,0.000000,0.000000
259873,139,257,157583,113736,1.000000,25.000000,25.000000,NULL,EXTRA Sauce,NULL,2,259872,1,4,257-259873,25.000000,0,147329,NULL,0,NULL,0.000000,0.000000
259874,139,257,157583,0,1.000000,0.000000,0.000000,NULL,شيتوس صوص وترياكي,NULL,4,259872,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259875,139,257,157584,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259876,139,257,157584,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
259877,139,257,157584,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
259878,139,257,157585,113758,3.000000,20.000000,60.000000,NULL,Big Cola,NULL,1,0,1,4,NULL,60.000000,0,147351,NULL,0,NULL,0.000000,0.000000
259879,139,257,157586,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259880,139,257,157586,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
259881,139,257,157587,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259882,139,257,157587,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259883,139,257,157587,113723,3.000000,300.000000,900.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,900.000000,0,147316,NULL,0,NULL,0.000000,0.000000
259884,139,257,157587,0,1.000000,0.000000,0.000000,NULL,تشيز تكساس هاني ماستر ,NULL,4,259883,1,4,257-259884,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259885,139,257,157587,113745,1.000000,70.000000,70.000000,NULL,FRISKES,NULL,1,0,1,4,NULL,70.000000,0,147338,NULL,0,NULL,0.000000,0.000000
259886,139,257,157588,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
259887,139,257,157588,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,259886,1,4,NULL,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
259888,139,257,157589,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259889,139,257,157589,113710,1.000000,190.000000,190.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,190.000000,0,147303,NULL,0,NULL,0.000000,0.000000
259890,139,257,157589,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
259891,139,257,157589,0,1.000000,0.000000,0.000000,NULL,تشيزي وايلد,NULL,4,259890,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259892,139,257,157590,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259893,139,257,157590,113742,2.000000,35.000000,70.000000,NULL,French Fries,NULL,1,0,1,4,NULL,70.000000,0,147335,NULL,0,NULL,0.000000,0.000000
259894,139,257,157590,113740,1.000000,65.000000,65.000000,NULL,Drippin Cheddar Fries,NULL,1,0,1,4,NULL,65.000000,0,147333,NULL,0,NULL,0.000000,0.000000
259895,139,257,157590,0,1.000000,0.000000,0.000000,NULL,تشيدر تركيي,NULL,4,259894,1,4,257-259895,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259896,139,257,157590,113740,1.000000,65.000000,65.000000,NULL,Drippin Cheddar Fries,NULL,1,0,1,4,NULL,65.000000,0,147333,NULL,0,NULL,0.000000,0.000000
259897,139,257,157590,0,1.000000,0.000000,0.000000,NULL,تشيدر فرايز,NULL,4,259896,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259898,139,257,157591,113709,3.000000,165.000000,495.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,495.000000,0,147302,NULL,0,NULL,0.000000,0.000000
259899,139,257,157591,113745,1.000000,70.000000,70.000000,NULL,FRISKES,NULL,1,0,1,4,NULL,70.000000,0,147338,NULL,0,NULL,0.000000,0.000000
259900,139,257,157592,113740,1.000000,65.000000,65.000000,NULL,Drippin Cheddar Fries,NULL,1,0,1,4,NULL,65.000000,0,147333,NULL,0,NULL,0.000000,0.000000
259901,139,257,157592,0,1.000000,0.000000,0.000000,NULL,شيدر هاليبينو فرايز ,NULL,4,259900,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259902,139,257,157593,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
259903,139,257,157593,0,1.000000,0.000000,0.000000,NULL,تشيزي وايد,NULL,4,259902,1,4,257-259903,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259904,139,257,157593,113745,1.000000,70.000000,70.000000,NULL,FRISKES,NULL,1,0,1,4,NULL,70.000000,0,147338,NULL,0,NULL,0.000000,0.000000
259905,139,257,157593,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,259904,1,4,NULL,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
259906,139,257,157594,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259907,139,257,157594,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
259908,139,257,157594,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,259907,1,4,257-259908,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
259909,139,257,157594,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259910,139,257,157595,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
259911,139,257,157595,0,1.000000,0.000000,0.000000,NULL,تشيزي وايلد,NULL,4,259910,1,4,257-259911,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259912,139,257,157595,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
259913,139,257,157595,113736,1.000000,25.000000,25.000000,NULL,EXTRA Sauce,NULL,2,259912,1,4,257-259913,25.000000,0,147329,NULL,0,NULL,0.000000,0.000000
259914,139,257,157595,0,1.000000,0.000000,0.000000,NULL,كلوسلو,NULL,4,259912,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259915,139,257,157596,113715,2.000000,220.000000,440.000000,NULL,4PcVolt,NULL,1,0,1,4,NULL,440.000000,0,147308,NULL,0,NULL,0.000000,0.000000
259916,139,257,157596,0,1.000000,0.000000,0.000000,NULL,سويت شيلي وكلوسلو,NULL,4,259915,1,4,257-259916,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259917,139,257,157596,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259918,139,257,157597,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
259919,139,257,157598,113710,1.000000,190.000000,190.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,190.000000,0,147303,NULL,0,NULL,0.000000,0.000000
259920,139,257,157598,0,1.000000,0.000000,0.000000,NULL,بدون خيار وصوص,NULL,4,259919,1,4,257-259920,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259921,139,257,157598,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259922,139,257,157599,113710,1.000000,190.000000,190.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,190.000000,0,147303,NULL,0,NULL,0.000000,0.000000
259923,139,257,157599,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
259924,139,257,157599,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259925,139,257,157600,113716,2.000000,280.000000,560.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,560.000000,0,147309,NULL,0,NULL,0.000000,0.000000
259926,139,257,157600,113714,2.000000,220.000000,440.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,440.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259927,139,257,157600,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259928,139,257,157600,0,1.000000,0.000000,0.000000,NULL,دايت,NULL,4,259927,1,4,257-259928,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259929,139,257,157600,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259930,139,257,157600,113764,1.000000,25.000000,25.000000,NULL,Maxi Cola,NULL,1,0,1,4,NULL,25.000000,0,147357,NULL,0,NULL,0.000000,0.000000
259931,139,257,157601,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259932,139,257,157601,113715,1.000000,220.000000,220.000000,NULL,4PcVolt,NULL,1,0,1,4,NULL,220.000000,0,147308,NULL,0,NULL,0.000000,0.000000
259933,139,257,157602,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259934,139,257,157602,0,1.000000,0.000000,0.000000,NULL,تشيز سويت شيلي ,NULL,4,259933,1,4,257-259934,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259935,139,257,157602,113757,2.000000,35.000000,70.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,70.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259936,139,257,157603,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
259937,139,257,157604,113708,2.000000,160.000000,320.000000,NULL,JOG,NULL,1,0,1,4,NULL,320.000000,0,147301,NULL,0,NULL,0.000000,0.000000
259938,139,257,157604,113709,2.000000,165.000000,330.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,330.000000,0,147302,NULL,0,NULL,0.000000,0.000000
259939,139,257,157605,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259940,139,257,157606,113724,1.000000,300.000000,300.000000,NULL,3PC VOLT,NULL,1,0,1,4,NULL,300.000000,0,147317,NULL,0,NULL,0.000000,0.000000
259941,139,257,157606,0,1.000000,0.000000,0.000000,NULL,شيدر شيلى رانش,NULL,4,259940,1,4,257-259941,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259942,139,257,157606,113715,1.000000,220.000000,220.000000,NULL,4PcVolt,NULL,1,0,1,4,NULL,220.000000,0,147308,NULL,0,NULL,0.000000,0.000000
259943,139,257,157607,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
259944,139,257,157608,113715,3.000000,220.000000,660.000000,NULL,4PcVolt,NULL,1,0,1,4,NULL,660.000000,0,147308,NULL,0,NULL,0.000000,0.000000
259945,139,257,157608,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259946,139,257,157609,113715,1.000000,220.000000,220.000000,NULL,4PcVolt,NULL,1,0,1,4,NULL,220.000000,0,147308,NULL,0,NULL,0.000000,0.000000
259947,139,257,157609,113723,2.000000,300.000000,600.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,600.000000,0,147316,NULL,0,NULL,0.000000,0.000000
259948,139,257,157609,0,1.000000,0.000000,0.000000,NULL,هانى مسترد رانش سويت شيلى,NULL,4,259947,1,4,257-259948,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259949,139,257,157609,113723,2.000000,300.000000,600.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,600.000000,0,147316,NULL,0,NULL,0.000000,0.000000
259950,139,257,157609,0,1.000000,0.000000,0.000000,NULL,سويت شيلى باربكيو تاكسس,NULL,4,259949,1,4,257-259950,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259951,139,257,157609,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259952,139,257,157609,0,1.000000,0.000000,0.000000,NULL,باربكيو كول سلو,NULL,4,259951,1,4,257-259952,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259953,139,257,157609,113723,1.000000,300.000000,300.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,300.000000,0,147316,NULL,0,NULL,0.000000,0.000000
259954,139,257,157609,0,1.000000,0.000000,0.000000,NULL,رانش باربكيو شيدر,NULL,4,259953,1,4,257-259954,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259955,139,257,157609,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
259956,139,257,157609,113758,2.000000,20.000000,40.000000,NULL,Big Cola,NULL,1,0,1,4,NULL,40.000000,0,147351,NULL,0,NULL,0.000000,0.000000
259957,139,257,157610,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
259958,139,257,157610,113713,1.000000,250.000000,250.000000,NULL,WildNash,NULL,1,0,1,4,NULL,250.000000,0,147306,NULL,0,NULL,0.000000,0.000000
259959,139,257,157610,113710,1.000000,190.000000,190.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,190.000000,0,147303,NULL,0,NULL,0.000000,0.000000
259960,139,257,157610,113725,1.000000,380.000000,380.000000,NULL,3PC NASH,NULL,1,0,1,4,NULL,380.000000,0,147318,NULL,0,NULL,0.000000,0.000000
259961,139,257,157610,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
259962,139,257,157610,113741,1.000000,125.000000,125.000000,NULL,TNT Fries,NULL,1,0,1,4,NULL,125.000000,0,147334,NULL,0,NULL,0.000000,0.000000
259963,139,257,157610,113740,1.000000,65.000000,65.000000,NULL,Drippin Cheddar Fries,NULL,1,0,1,4,NULL,65.000000,0,147333,NULL,0,NULL,0.000000,0.000000
259964,139,257,157610,0,1.000000,0.000000,0.000000,NULL,هالبينو,NULL,4,259963,1,4,257-259964,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259965,139,257,157610,125542,1.000000,125.000000,125.000000,NULL,Mega Drip,NULL,1,0,1,4,NULL,125.000000,0,164556,NULL,0,NULL,0.000000,0.000000
259966,139,257,157610,0,1.000000,0.000000,0.000000,NULL,رانش,NULL,4,259965,1,4,257-259966,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259967,139,257,157610,125542,1.000000,125.000000,125.000000,NULL,Mega Drip,NULL,1,0,1,4,NULL,125.000000,0,164556,NULL,0,NULL,0.000000,0.000000
259968,139,257,157610,0,1.000000,0.000000,0.000000,NULL,بافلو تشيتوس ,NULL,4,259967,1,4,257-259968,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259969,139,257,157610,125542,1.000000,125.000000,125.000000,NULL,Mega Drip,NULL,1,0,1,4,NULL,125.000000,0,164556,NULL,0,NULL,0.000000,0.000000
259970,139,257,157610,0,1.000000,0.000000,0.000000,NULL,امريكان تشيز,NULL,4,259969,1,4,257-259970,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259971,139,257,157610,113757,2.000000,35.000000,70.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,70.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259972,139,257,157610,0,1.000000,0.000000,0.000000,NULL,دايت,NULL,4,259971,1,4,257-259972,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259973,139,257,157610,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259974,139,257,157611,113710,1.000000,190.000000,190.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,190.000000,0,147303,NULL,0,NULL,0.000000,0.000000
259975,139,257,157611,113713,1.000000,250.000000,250.000000,NULL,WildNash,NULL,1,0,1,4,NULL,250.000000,0,147306,NULL,0,NULL,0.000000,0.000000
259976,139,257,157611,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
259977,139,257,157612,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
259978,139,257,157612,113741,2.000000,125.000000,250.000000,NULL,TNT Fries,NULL,1,0,1,4,NULL,250.000000,0,147334,NULL,0,NULL,0.000000,0.000000
259979,139,257,157612,113759,1.000000,35.000000,35.000000,NULL,Green cola,NULL,1,0,1,4,NULL,35.000000,0,147352,NULL,0,NULL,0.000000,0.000000
259980,139,257,157612,0,1.000000,0.000000,0.000000,NULL,باشون,NULL,4,259979,1,4,257-259980,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259981,139,257,157612,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
259982,139,257,157612,0,1.000000,0.000000,0.000000,NULL,دايت,NULL,4,259981,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259983,139,257,157613,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
259984,139,257,157613,113725,0.660000,380.000000,250.800000,NULL,3PC NASH,NULL,1,0,1,4,NULL,250.800000,0,147318,NULL,0,NULL,0.000000,0.000000
259985,139,257,157613,0,1.000000,0.000000,0.000000,NULL,ساور كريم هاني ماستر,NULL,4,259984,1,4,257-259985,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259986,139,257,157613,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
259987,139,257,157613,0,1.000000,0.000000,0.000000,NULL,في ذبدة الناش ,NULL,4,259986,1,4,257-259987,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259988,139,257,157613,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,259986,1,4,257-259988,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
259989,139,257,157613,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
259990,139,257,157613,113734,1.000000,50.000000,50.000000,NULL,BEEF BACON,NULL,2,259989,1,4,257-259990,50.000000,0,147327,NULL,0,NULL,0.000000,0.000000
259991,139,257,157613,0,1.000000,0.000000,0.000000,NULL,ذبدة,NULL,4,259989,1,4,257-259991,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259992,139,257,157613,0,1.000000,0.000000,0.000000,NULL,الناش,NULL,4,259989,1,4,257-259992,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
259993,139,257,157613,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,259989,1,4,257-259993,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
259994,139,257,157613,113745,1.000000,70.000000,70.000000,NULL,FRISKES,NULL,1,0,1,4,NULL,70.000000,0,147338,NULL,0,NULL,0.000000,0.000000
259995,139,257,157614,113724,2.000000,300.000000,600.000000,NULL,3PC VOLT,NULL,1,0,1,4,NULL,600.000000,0,147317,NULL,0,NULL,0.000000,0.000000
259996,139,257,157614,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
259997,139,257,157614,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
